rank,stock_id,name,market,industry_category,signal,long_score,raw_long_score,risk_penalty,close,ret_1d,turnover,money_ma20,vol_ratio_5,intraday_pos,rsi14,macd_hist,close_vwap_diff,breakout_20d,near_limit_up,long_upper_shadow,reasons
35,2645,長榮航太,twse,航運業,觀察偏多,62.214636456104415,77.21463645610442,15.0,238.0,0.09930715935334877,3205717211.0,666488451.75,1.5289986249681535,1.0,85.71428571428571,5.8988700713665105,0.025058796429189956,True,True,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI過熱扣分、近漲停過熱扣分
36,3090,日電貿,twse,電子零組件業,觀察偏多,61.968364354201924,61.968364354201924,0.0,340.0,0.0675039246467819,312168735.0,3249752182.75,0.9100778661995964,1.0,65.03856041131105,-1.8797090730547836,0.041291659140688886,False,False,False,收在高檔、RSI健康
37,8150,南茂,twse,半導體業,觀察偏多,61.80154363665369,74.80154363665369,13.0,115.5,0.10000000000000009,5950555879.0,5901862086.65,0.7802182035765842,1.0,62.37373737373736,0.6312810609185266,0.003080023089049755,True,True,False,接近20日突破、收在高檔、MACD動能擴大、RSI健康、產業相對強、近漲停過熱扣分
38,1718,中纖,twse,化學工業,觀察偏多,61.60997653694476,70.60997653694476,9.0,15.2,0.01672240802675584,4971122230.0,880559393.5,1.7367793462578922,0.09090909090909062,81.42250530785566,0.46537756507995365,-0.02746538260033904,True,False,False,量破5日高、接近20日突破、MACD動能擴大、收低於VWAP扣分
39,2342,茂矽,twse,電子工業,觀察偏多,61.540119149972014,66.54011914997201,5.0,59.2,0.01543739279588352,212421748.0,589239263.65,1.187890579050991,0.44444444444444503,72.59475218658892,0.4015849646868297,-0.004834506869795585,False,False,False,量破5日高、MACD動能擴大、收低於VWAP扣分
40,6129,普誠,tpex,半導體業,觀察偏多,61.28517202481669,75.28517202481669,14.0,20.85,0.08877284595300283,121587307.0,41633629.05,1.8069981748187016,0.9000000000000004,75.12437810945273,0.3227702273786436,0.015006962445512695,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、產業相對強、流動性不足扣分
41,5371,中光電,tpex,光電業,觀察偏多,60.99842639593909,69.99842639593909,9.0,102.0,0.09559613319011828,5514928050.0,1401962382.8,1.1979859730758726,1.0,79.49640287769785,2.802574153479177,0.017122887396509245,True,True,False,接近20日突破、收在高檔、MACD動能擴大、近漲停過熱扣分
42,3211,順達,tpex,電腦及週邊設備業,觀察偏多,60.90634219169901,68.90634219169901,8.0,422.5,0.05361596009975056,3751994368.0,2500258494.0,1.9238987873250684,0.5294117647058824,48.148148148148145,-2.3521053807454706,-0.0030416265006504295,False,False,True,量破5日高、RSI健康、產業相對強、長上影扣分
43,6781,AES-KY,twse,電子工業,觀察偏多,60.772695546701556,73.77269554670156,13.0,1250.0,0.020408163265306145,3480440920.0,1534869233.25,1.8136305243940736,0.15,61.11111111111111,8.416570832844636,-0.024752156976708517,True,False,True,量破5日高、接近20日突破、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分
44,2890,永豐金,twse,金融保險,觀察偏多,60.528888888888886,66.52888888888889,6.0,41.0,0.032745591939546514,1464617305.0,2414938959.65,0.5989552094176088,1.0,82.58426966292132,0.03838817500167968,0.005303838738953015,True,False,False,接近20日突破、收在高檔、MACD動能擴大、RSI過熱扣分
45,6161,捷波,tpex,電腦及週邊設備業,觀察偏多,60.45179887044766,74.45179887044766,14.0,58.3,0.0856610800744877,40765343.0,14735681.2,2.485307625151334,0.8846153846153842,64.86486486486487,0.2348878489330039,0.031653188837390545,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、產業相對強、流動性不足扣分
46,2634,漢翔,twse,航運業,觀察偏多,60.16885504794135,69.16885504794135,9.0,60.3,0.004999999999999893,5229064456.0,1069655617.5,1.5026214069498132,0.0,80.41958041958041,1.2366780247281106,-0.03852897442654901,True,False,False,量破5日高、接近20日突破、MACD動能擴大、收低於VWAP扣分
47,5536,聖暉*,tpex,其他電子類,觀察偏多,60.03442188381275,60.03442188381275,0.0,1435.0,0.0034965034965035446,1099348805.0,1270486846.25,0.8619998916497398,0.7,65.25423728813558,10.398677531584752,0.00939211918277394,False,False,False,MACD動能擴大、RSI健康
48,2449,京元電子,twse,電子工業,觀察偏多,60.03031985617878,69.03031985617878,9.0,351.0,0.047761194029850795,18980742211.0,11449192761.25,1.4389237718783219,0.08333333333333333,68.81720430107526,3.870959744361274,-0.021494999271606807,False,False,False,量破5日高、MACD動能擴大、收低於VWAP扣分
49,2892,第一金,twse,金融保險,觀察偏多,59.97228990411725,59.97228990411725,0.0,33.05,0.020061728395061706,941977491.0,1789036330.65,0.48407805057688696,0.9333333333333277,63.999999999999915,-0.04963520738736882,0.004900210083682133,False,False,False,收在高檔、RSI健康
50,4923,力士,tpex,半導體業,觀察偏多,59.90694086511347,73.90694086511347,14.0,65.7,0.07528641571194772,64965628.0,90275929.45,1.7381975815112183,0.8974358974358994,67.3758865248227,0.3578392321429975,0.011582116931125652,False,False,False,量破5日高、收在高檔、MACD動能擴大、RSI健康、產業相對強、流動性不足扣分
51,6831,邁科,twse,電腦及週邊設備業,觀察偏多,59.66710659898477,59.66710659898477,0.0,859.0,-0.06933911159263273,2032947239.0,1189201425.2,1.2069149607072551,0.25,59.9290780141844,5.076782603389162,0.0010994259748222657,False,False,False,量破5日高、RSI健康、產業相對強
52,4198,欣大健康,tpex,生技醫療業,觀察偏多,59.49223769149711,73.49223769149711,14.0,41.8,0.019512195121951237,1573186.0,678392.75,2.518402577670666,0.9491525423728795,63.517915309446245,0.42395452690668034,0.021760300434913393,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
53,1314,中石化,twse,塑膠工業,觀察偏多,59.392399533722795,69.3923995337228,10.0,10.4,0.05263157894736836,3710188525.0,593718294.2,2.004680609208203,0.7500000000000008,86.85714285714288,0.2327796514188445,0.03352712363854882,True,False,False,量破5日高、接近20日突破、MACD動能擴大、RSI過熱扣分
54,1609,大亞,twse,電器電纜,觀察偏多,59.19257329298172,72.19257329298172,13.0,43.75,0.09924623115577891,1195824805.0,332656712.9,1.672137221152783,1.0,68.35016835016835,0.38679744595425825,0.0029194086252459783,True,True,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、近漲停過熱扣分
55,2637,慧洋-KY,twse,航運業,觀察偏多,59.027460889726974,59.027460889726974,0.0,78.4,0.055181695827725585,298936722.0,365319277.15,1.5909481657198121,0.8214285714285722,47.70114942528736,-0.1999233734400387,0.006172777929905893,False,False,False,量破5日高、收在高檔、RSI健康
56,4728,雙美,tpex,生技醫療業,觀察偏多,58.841354409746,72.841354409746,14.0,386.5,0.02384105960264904,4284867.0,2652031.8,2.2784552845528454,0.8928571428571429,59.036144578313255,1.0314208252636043,0.011155072024405799,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
57,2476,鉅祥,twse,電子工業,觀察偏多,58.666773067306465,58.666773067306465,0.0,136.0,0.022556390977443552,564805940.0,611935922.5,0.8571230259047452,0.6,59.75609756097561,0.6254944991083891,-0.0012082521653367095,True,False,False,接近20日突破、MACD動能擴大、RSI健康
58,9908,大台北,twse,油電燃氣業,觀察偏多,58.44151702816771,72.44151702816771,14.0,30.0,0.006711409395973034,17607205.0,7343580.75,1.7917518633536584,1.0,64.51612903225804,0.027047671134902224,0.0015388586660971537,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
59,6176,瑞儀,twse,電子工業,觀察偏多,58.0966155503947,66.0966155503947,8.0,92.0,0.01882613510520481,804846133.0,836744844.45,1.2445589381397875,0.4838709677419364,61.0738255033557,0.5442492852816647,-0.0021278961652164696,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分
60,6121,新普,tpex,電腦及週邊設備業,觀察偏多,58.06731942712477,67.06731942712477,9.0,467.5,0.10000000000000009,786479483.0,572614698.05,0.8050860003590735,1.0,70.72243346007605,1.8635052867568405,0.015032877214929297,True,True,False,接近20日突破、收在高檔、MACD動能擴大、產業相對強、近漲停過熱扣分
61,7799,禾榮科,twse,化學生技醫療,中性觀察,57.52924411369099,66.52924411369099,9.0,430.0,0.09974424552429673,484156314.0,334097488.15,1.2886129741950163,1.0,67.33333333333333,2.7366497869630706,0.01002809600867871,False,True,False,收在高檔、MACD動能擴大、RSI健康、近漲停過熱扣分
62,1777,生泰,tpex,生技醫療業,中性觀察,57.50394370944389,71.50394370944389,14.0,73.8,0.015130674002751032,5275611.0,2397105.4,1.8720786631024402,0.8125000000000011,63.99999999999987,0.1334866268029198,0.0051445036413790834,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
63,4126,太醫,tpex,生技醫療業,中性觀察,57.476058504897026,71.47605850489703,14.0,81.5,0.011166253101737134,6078267.0,2584125.25,2.4814674584512373,0.8333333333333413,65.62500000000006,0.09182688893819191,0.0018106312210373066,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
64,3167,大量,twse,電機機械,中性觀察,57.35728144388041,70.35728144388041,13.0,905.0,0.03192702394526803,6344773436.0,2212011356.95,2.2562155036836185,0.2625,58.96739130434783,4.596049110112293,-0.03194134716459873,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分
65,4535,至興,tpex,電機機械,中性觀察,57.334186645277995,71.334186645278,14.0,28.2,0.05027932960893855,1916615.0,658567.8,2.5894023729863225,0.8214285714285713,60.25641025641026,0.033332915649508146,0.008915301195075775,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
66,6235,華孚,twse,電腦及週邊設備業,中性觀察,57.202290282066045,71.20229028206604,14.0,46.95,0.06221719457013575,350008555.0,53915483.3,2.618409813779127,0.7010309278350525,66.89655172413795,0.6289584282224392,0.010907787953925885,True,False,False,量破5日高、接近20日突破、MACD動能擴大、RSI健康、產業相對強、流動性不足扣分
67,5471,松翰,twse,半導體業,中性觀察,57.14080038554583,70.14080038554583,13.0,63.8,0.02079999999999993,434581377.0,380576799.65,1.3888577196279657,0.43243243243243057,62.49999999999999,0.03261838557337171,-0.009318242369138585,False,False,True,量破5日高、MACD動能擴大、RSI健康、產業相對強、長上影扣分、收低於VWAP扣分
68,8255,朋程,tpex,電機機械,中性觀察,57.03929030101612,61.03929030101612,4.0,202.0,0.08310991957104563,1066038147.0,543675496.6,1.9897916572274328,0.625,57.03703703703704,-0.14773077985508376,-0.001404772431656709,False,False,False,量破5日高、RSI健康
69,3015,全漢,twse,電子零組件業,中性觀察,56.89554691362639,65.89554691362639,9.0,74.8,0.09999999999999987,625291349.0,223203785.85,1.4309118373488074,1.0,69.9438202247191,0.8374220943889692,0.00456497887675078,True,True,False,接近20日突破、收在高檔、MACD動能擴大、近漲停過熱扣分
70,2836,高雄銀,twse,金融保險,中性觀察,56.68998504876171,70.68998504876171,14.0,12.55,0.008032128514056325,107879731.0,38691167.85,2.548013148034567,1.0,68.75000000000003,0.009200790518209365,0.005818814564897412,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、流動性不足扣分
71,4116,明基醫,tpex,生技醫療業,中性觀察,56.605014172624976,70.60501417262498,14.0,38.5,0.03913630229419707,4146285.0,1865399.1,1.9637033140452393,0.6774193548387091,56.60377358490569,0.054280549417204865,0.005211773913274209,True,False,False,量破5日高、接近20日突破、MACD動能擴大、RSI健康、流動性不足扣分
72,6202,盛群,twse,電子工業,中性觀察,56.53305643055239,69.53305643055239,13.0,69.1,0.03134328358208949,711898252.0,619729281.15,1.3687491705298767,0.317073170731706,54.88721804511277,0.014123228160529244,-0.015950880295180103,False,False,True,量破5日高、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分
73,2886,兆豐金,twse,金融保險,中性觀察,56.45798772666793,56.45798772666793,0.0,46.3,0.01758241758241752,983318012.0,2064118776.1,0.3739359454512712,0.7599999999999966,65.13157894736838,-0.0716987197901906,0.0035279256127365155,False,False,False,RSI健康
74,8996,高力,twse,電機機械,中性觀察,56.41946418499718,56.41946418499718,0.0,1425.0,0.032608695652173836,1047614000.0,3791234836.0,0.771712722854703,0.75,58.673469387755105,-12.511279980164502,0.009485292292771952,False,False,False,RSI健康
75,6446,藥華藥,twse,化學生技醫療,中性觀察,56.289644670050755,62.289644670050755,6.0,1445.0,0.03584229390680993,3761529220.0,3509488766.15,0.8076037670081321,0.6875,93.01919720767889,26.892587329119223,0.007711315878067282,True,False,False,接近20日突破、MACD動能擴大、RSI過熱扣分
76,6165,浪凡,twse,數位雲端,中性觀察,56.24468577238133,70.24468577238133,14.0,52.0,0.05906313645621175,100694087.0,26830696.95,3.0457658654707847,0.8275862068965516,67.20430107526886,0.3239042946474558,0.003937281838604756,True,False,False,量破5日高、接近20日突破、收在高檔、MACD動能擴大、RSI健康、流動性不足扣分
77,4989,榮科,twse,電子工業,中性觀察,56.228301286981484,61.228301286981484,5.0,111.0,0.004524886877828038,4540750319.0,1084127397.65,1.6289139466474152,0.4090909090909091,73.74213836477989,2.991329766100792,-0.00860700726848318,True,False,False,接近20日突破、MACD動能擴大、收低於VWAP扣分
78,5285,界霖,twse,電子工業,中性觀察,56.22649565512489,65.22649565512489,9.0,106.5,0.09907120743034059,778053633.0,511334488.85,1.6062130996239665,1.0,64.45497630331754,-0.40878348486732907,0.00979706240893563,False,True,False,量破5日高、收在高檔、RSI健康、近漲停過熱扣分
79,4551,智伸科,twse,汽車工業,中性觀察,55.98162052149817,65.98162052149817,10.0,282.0,0.0641509433962264,498364062.0,367183822.15,1.6659901051953774,0.6607142857142857,84.4311377245509,4.811871390154224,0.012518077597657884,True,False,False,量破5日高、接近20日突破、MACD動能擴大、RSI過熱扣分
80,6175,立敦,tpex,電子零組件業,中性觀察,55.732831359278066,55.732831359278066,0.0,116.5,0.01304347826086949,1131198931.0,1608977666.65,1.1472218109996764,0.6666666666666666,56.315007429420504,-0.6216904089909345,0.00655817053631913,False,False,False,RSI健康
81,3624,光頡,tpex,電子零組件業,中性觀察,55.6459121870797,60.6459121870797,5.0,148.0,-0.04516129032258065,289547219.0,1878222434.6,1.5203540368936395,0.46153846153846156,57.55102040816327,-1.86119746487074,-0.007341610834120993,False,False,False,量破5日高、RSI健康、收低於VWAP扣分
82,1773,勝一,twse,化學工業,中性觀察,55.568405801600974,69.56840580160097,14.0,185.0,0.04225352112676051,263138982.0,118665890.6,2.2217363695452295,0.6666666666666666,58.241758241758234,0.6574061783673366,0.0016360859828818963,True,False,False,量破5日高、接近20日突破、MACD動能擴大、RSI健康、流動性不足扣分
83,2313,華通,twse,電子零組件業,中性觀察,55.29448192420356,55.29448192420356,0.0,235.0,0.023965141612200425,8434741056.0,13220815443.4,1.1986920460087733,0.5806451612903226,39.33649289099526,-1.780691319415741,0.0021470456389549586,False,False,False,量破5日高
84,6174,安碁,tpex,電子零組件業,中性觀察,55.04791018499189,68.04791018499189,13.0,63.0,0.01941747572815533,814410852.0,318468608.75,1.6935431669067846,0.2,61.666666666666664,0.7419014531525541,-0.012750165318278439,True,False,True,量破5日高、接近20日突破、MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分
85,6179,亞通,tpex,其他,中性觀察,54.99978259754907,68.99978259754907,14.0,28.15,0.06026365348399243,142336772.0,56239272.65,2.506963818504821,0.7272727272727258,74.2690058479532,0.14728433907998206,0.0059429105220960565,True,False,False,量破5日高、接近20日突破、MACD動能擴大、流動性不足扣分
86,2406,國碩,twse,電子工業,中性觀察,54.90155765602818,54.90155765602818,0.0,41.45,0.007290400972053579,1225648304.0,1456888243.75,0.5183491113759325,0.8448275862068979,57.30593607305937,0.5317420133112511,0.021251156481835398,False,False,False,收在高檔、RSI健康
87,2885,元大金,twse,金融保險,中性觀察,54.813222530649504,54.813222530649504,0.0,68.4,0.017857142857142794,1015644772.0,1983837575.1,0.6934481707718229,0.727272727272732,65.17857142857143,-0.31350998430986765,-0.0005172725882941487,False,False,False,RSI健康
